LISTING_URL,BRAND,PRICE,DEPRE_VALUE_PER_YEAR,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_PER_YEAR,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE
https://www.sgcarmart.com/used_cars/info.php?ID=854642&DL=3365,Ford,213800.0,22550.0,29-Nov-2017,5930.0,2016,1520.0,Auto,93051.0,23/10/2019,50031.0,62056.0,57390.0,2955.0,2261,1760.0,1.0,Sports Car
https://www.sgcarmart.com/used_cars/info.php?ID=847728&DL=3051,Honda,173800.0,15840.0,11-Jan-2019,12000.0,2018,1208.0,Manual,71830.0,23/10/2019,45212.0,55297.0,32909.0,3353.0,1996,1451.0,1.0,Sports Car
https://www.sgcarmart.com/used_cars/info.php?ID=862317&DL=1399,Honda,36800.0,7400.0,13-Oct-2009,,2008,978.0,Auto,18659.0,23/10/2019,27905.0,27905.0,18751.0,1499.0,1799,1370.0,5.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=862746&DL=3614,BMW,209888.0,22820.0,25-Aug-2017,10300.0,2016,2362.0,Auto,86382.0,23/10/2019,49897.0,61856.0,51000.0,2556.0,2979,1520.0,2.0,Sports Car
https://www.sgcarmart.com/used_cars/info.php?ID=841289&DL=2469,Honda,37800.0,7550.0,16-Oct-2009,88000.0,2008,740.0,Auto,,23/10/2019,22244.0,22244.0,,1825.0,1595,1220.0,3.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=862407&DL=1335,Mercedes-Benz,39800.0,29020.0,07-May-2010,102000.0,2009,974.0,Auto,25519.0,23/10/2019,48436.0,48436.0,24229.0,183.0,1796,1650.0,3.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=800512&DL=1213,Mercedes-Benz,229800.0,28550.0,14-Jan-2015,50837.0,2014,6236.0,Auto,160079.0,23/10/2019,104964.0,160936.0,75289.0,1886.0,5461,1870.0,1.0,Sports Car
https://www.sgcarmart.com/used_cars/info.php?ID=862915&DL=2203,Nissan,79800.0,9930.0,11-Aug-2016,70000.0,2016,1210.0,Auto,57171.0,23/10/2019,23227.0,24518.0,57010.0,2468.0,1997,1626.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=847870&DL=1091,Lamborghini,350000.0,39490.0,31-Jul-2009,75000.0,2008,5834.0,Auto,31013.0,23/10/2019,261505.0,261505.0,34991.0,2928.0,5204,1500.0,6.0,Sports Car
https://www.sgcarmart.com/used_cars/info.php?ID=856958&DL=2804,Nissan,70800.0,7860.0,25-Sep-2017,10917.0,2017,742.0,Auto,49817.0,23/10/2019,16987.0,16987.0,46778.0,2586.0,1598,1205.0,1.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=859463&DL=3091,Nissan,69800.0,8790.0,20-Dec-2016,,2016,508.0,Auto,46783.0,23/10/2019,18725.0,13725.0,50951.0,2591.0,1197,1285.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=862445&DL=2298,Mitsubishi,28800.0,5750.0,20-Oct-2009,,2009,684.0,Auto,,23/10/2019,18868.0,18868.0,,1825.0,1499,1313.0,3.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=861098&DL=2855,Audi,119800.0,15010.0,05-Feb-2016,39900.0,2015,1194.0,Auto,65775.0,23/10/2019,41996.0,50795.0,44001.0,2282.0,1984,1845.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=841327&DL=2037,Kia,61388.0,7120.0,08-Aug-2017,35000.0,2017,738.0,Auto,42169.0,23/10/2019,11743.0,11743.0,42801.0,2830.0,1591,1295.0,1.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=854046&DL=2430,Mercedes-Benz,123000.0,13810.0,19-Apr-2017,84900.0,2016,740.0,Auto,67234.0,23/10/2019,37206.0,39089.0,50621.0,2711.0,1595,1425.0,1.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=860681&DL=2870,Toyota,75988.0,13810.0,29-Nov-2013,85000.0,2013,1638.0,Auto,62789.0,23/10/2019,33374.0,38724.0,87001.0,1495.0,2362,1790.0,1.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=856523&DL=1009,Nissan,58800.0,5680.0,25-Sep-2018,21000.0,2018,242.0,Auto,23953.0,23/10/2019,16212.0,16212.0,13209.0,2951.0,1598,1205.0,1.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=842825&DL=2007,Mercedes-Benz,96800.0,15320.0,05-Aug-2014,96000.0,2014,1202.0,Auto,63896.0,23/10/2019,42793.0,46911.0,64889.0,1732.0,1991,1655.0,1.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=850707&DL=1213,Mercedes-Benz,100800.0,11870.0,07-Jul-2017,13728.0,2017,740.0,Auto,53313.0,23/10/2019,22548.0,18568.0,51106.0,2798.0,1595,1395.0,1.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=843103&DL=3048,Suzuki,24800.0,5210.0,28-Jul-2009,120000.0,2009,736.0,Auto,14537.0,23/10/2019,14366.0,14366.0,15256.0,1734.0,1586,1205.0,3.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=861511&DL=3142,Volkswagen,36800.0,7350.0,18-Jan-2010,,2009,620.0,Auto,,23/10/2019,21491.0,21491.0,,1825.0,1390,1241.0,3.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=853400&DL=1027,BMW,96888.0,9680.0,05-Aug-2010,80000.0,2010,2362.0,Auto,,23/10/2019,65746.0,65746.0,,0.0,2979,1940.0,2.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=854519&DL=3271,Toyota,28700.0,5730.0,22-Sep-2009,,2009,684.0,Auto,,23/10/2019,12717.0,12717.0,,1825.0,1497,1095.0,2.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=862262&DL=2976,Audi,209800.0,23090.0,29-Sep-2016,33000.0,2016,2380.0,Auto,114814.0,23/10/2019,70696.0,99253.0,58201.0,2225.0,2995,2105.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=858202&DL=2291,Honda,31800.0,6350.0,08-Oct-2009,160000.0,2008,684.0,Auto,,23/10/2019,19389.0,19389.0,,1825.0,1497,1150.0,2.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=832886&DL=2341,Land,128800.0,12870.0,11-Nov-2010,108000.0,2010,3476.0,Auto,,23/10/2019,73028.0,73028.0,,0.0,2993,2583.0,3.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=855918&DL=1032,Toyota,,,19-Nov-2015,,2015,,Auto,,23/10/2019,18252.0,18252.0,57501.0,2196.0,1797,1350.0,1.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=837757&DL=2792,Honda,19888.0,8790.0,30-Mar-2011,137311.0,2009,590.0,Auto,14303.0,23/10/2019,14592.0,14592.0,43813.0,521.0,1339,1010.0,2.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=838357&DL=2164,Volvo,60800.0,11690.0,29-Mar-2013,103339.0,2012,742.0,Auto,48957.0,23/10/2019,35310.0,41434.0,64209.0,1250.0,1596,1582.0,2.0,Stationwagon
https://www.sgcarmart.com/used_cars/info.php?ID=863388&DL=3471,Chevrolet,22300.0,6770.0,13-Mar-2012,122000.0,2011,242.0,Auto,16817.0,23/10/2019,12298.0,12298.0,39551.0,857.0,1598,1388.0,1.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=860014&DL=2683,BMW,142800.0,12360.0,30-Aug-2019,528.0,2019,684.0,Auto,70945.0,23/10/2019,35726.0,42017.0,40002.0,3291.0,1499,1430.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=857553&DL=1155,Hyundai,58800.0,8000.0,09-May-2016,50500.0,2016,738.0,Auto,40638.0,23/10/2019,12905.0,12905.0,47300.0,2375.0,1591,1345.0,1.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=862949&DL=1032,Honda,58800.0,8960.0,04-Nov-2015,69533.0,2015,682.0,Auto,40837.0,23/10/2019,19383.0,9383.0,56001.0,2191.0,1496,1190.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=856922&DL=2425,Hyundai,69888.0,7120.0,27-Sep-2018,11226.0,2018,738.0,Auto,34445.0,23/10/2019,12572.0,12572.0,28000.0,2953.0,1591,1345.0,1.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=862465&DL=2015,Kia,54500.0,7490.0,02-Feb-2016,56000.0,2015,738.0,Auto,43438.0,23/10/2019,14946.0,14946.0,51301.0,2289.0,1591,1295.0,1.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=848616&DL=3230,Mazda,31800.0,6350.0,24-Aug-2009,108100.0,2009,742.0,Auto,,23/10/2019,21455.0,21455.0,,1825.0,1598,1275.0,3.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=857899&DL=1354,Volkswagen,61800.0,9130.0,27-Oct-2015,69339.0,2014,624.0,Auto,44826.0,23/10/2019,22730.0,13822.0,57301.0,2193.0,1395,1249.0,2.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=841623&DL=2239,BMW,328800.0,25800.0,22-Oct-2018,7110.0,2018,1210.0,Auto,173581.0,23/10/2019,128350.0,193030.0,32000.0,2958.0,1998,2000.0,1.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=859381&DL=3345,Toyota,69688.0,9230.0,19-Apr-2016,32757.0,2015,742.0,Auto,44553.0,23/10/2019,19589.0,19589.0,46009.0,2346.0,1598,1205.0,1.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=836733&DL=2164,BMW,188800.0,24780.0,30-Jun-2015,79339.0,2014,2362.0,Auto,114876.0,23/10/2019,68713.0,95684.0,75801.0,2071.0,2979,1750.0,1.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=863363&DL=3395,Honda,71800.0,8660.0,07-Dec-2016,72865.0,2016,742.0,Auto,53188.0,23/10/2019,20173.0,20243.0,53334.0,2588.0,1597,1249.0,1.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=862223&DL=3090,Mitsubishi,99494.0,11610.0,16-May-2008,117000.0,2007,1331.0,Auto,33165.0,23/10/2019,38574.0,38574.0,38712.0,3102.0,1998,1560.0,4.0,Sports Car
https://www.sgcarmart.com/used_cars/info.php?ID=849198&DL=3048,Honda,26800.0,5570.0,13-Aug-2009,131235.0,2008,684.0,Auto,14102.0,23/10/2019,19389.0,19389.0,14664.0,1730.0,1497,1150.0,5.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=862520&DL=3380,Volkswagen,33800.0,16770.0,01-Nov-2010,95500.0,2010,1194.0,Auto,22675.0,23/10/2019,33237.0,33237.0,42889.0,373.0,1984,1339.0,2.0,Sports Car
https://www.sgcarmart.com/used_cars/info.php?ID=861896&DL=2341,Mercedes-Benz,128800.0,16760.0,10-Sep-2015,68000.0,2015,1202.0,Auto,90333.0,23/10/2019,48807.0,60330.0,76612.0,1832.0,1991,1785.0,1.0,Stationwagon
https://www.sgcarmart.com/used_cars/info.php?ID=843890&DL=2469,Toyota,55800.0,8310.0,05-Aug-2015,48000.0,2015,684.0,Auto,45523.0,23/10/2019,15410.0,15410.0,58700.0,2097.0,1497,1045.0,2.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=860465&DL=2792,Kia,16800.0,5410.0,14-Dec-2007,66920.0,2007,530.0,Auto,13047.0,23/10/2019,8454.0,4301.0,20997.0,1132.0,1086,872.0,1.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=862538&DL=2080,Toyota,95800.0,11480.0,08-Dec-2017,,2017,,Auto,47410.0,23/10/2019,29427.0,5000.0,53711.0,2954.0,1797,1460.0,1.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=862368&DL=1043,Mercedes-Benz,78800.0,10980.0,02-Dec-2015,50000.0,2015,740.0,Auto,52469.0,23/10/2019,26023.0,23433.0,57089.0,2228.0,1595,1425.0,1.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=834836&DL=3001,Audi,76800.0,17800.0,19-Jul-2012,,2011,1194.0,Auto,56786.0,23/10/2019,56148.0,56148.0,84389.0,975.0,1984,1735.0,2.0,Sports Car
https://www.sgcarmart.com/used_cars/info.php?ID=846518&DL=3580,Nissan,106000.0,10340.0,17-Oct-2018,11500.0,2018,1210.0,Auto,47769.0,23/10/2019,24412.0,26177.0,31301.0,2953.0,1997,1626.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=848558&DL=3637,Hyundai,28800.0,5750.0,24-Aug-2009,89000.0,2009,738.0,Auto,,23/10/2019,11333.0,11333.0,,1825.0,1591,1264.0,2.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=863453&DL=2434,Honda,22800.0,5970.0,19-Aug-2008,159000.0,2008,649.0,Auto,13070.0,23/10/2019,11464.0,11464.0,17099.0,1371.0,1339,1010.0,4.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=853946&DL=3317,Peugeot,104800.0,10670.0,22-Mar-2018,19100.0,2018,508.0,Auto,53454.0,23/10/2019,27117.0,29964.0,36810.0,3047.0,1199,1270.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=837166&DL=3350,BMW,73800.0,11860.0,27-Feb-2015,71000.0,2014,684.0,Auto,51874.0,23/10/2019,27659.0,20723.0,67901.0,1948.0,1499,1360.0,2.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=858905&DL=1371,Toyota,111800.0,11970.0,29-Aug-2017,36000.0,2015,1196.0,Auto,68942.0,23/10/2019,34779.0,35691.0,53711.0,2560.0,1986,1610.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=794722&DL=2296,Honda,72800.0,7410.0,26-Dec-2018,,2018,,Auto,35558.0,23/10/2019,19462.0,9462.0,31001.0,3347.0,1496,1140.0,1.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=829175&DL=1032,Ford,69800.0,7100.0,02-Apr-2018,15394.0,2017,392.0,Auto,46792.0,23/10/2019,19594.0,19594.0,38000.0,3079.0,999,1327.0,1.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=853799&DL=2493,Mitsubishi,61800.0,6170.0,02-Sep-2010,,2009,1210.0,Manual,,23/10/2019,22314.0,22314.0,,0.0,1998,1397.0,2.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=847716&DL=2549,Toyota,117800.0,11970.0,26-Feb-2018,18500.0,2017,1792.0,Auto,64651.0,23/10/2019,31280.0,35792.0,45289.0,3042.0,2494,1475.0,1.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=857717&DL=1000,Mercedes-Benz,52500.0,7120.0,07-Mar-2007,158300.0,2006,1169.0,Auto,37119.0,23/10/2019,52566.0,57823.0,50347.0,2676.0,1796,1540.0,6.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=861979&DL=3570,Audi,116800.0,11030.0,26-Feb-2019,7000.0,2018,624.0,Auto,50536.0,23/10/2019,25168.0,27236.0,32200.0,3407.0,1395,1355.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=863093&DL=1189,Chevrolet,14800.0,7980.0,28-Jan-2011,150000.0,2010,626.0,Manual,10241.0,23/10/2019,9386.0,9386.0,40123.0,459.0,1399,1131.0,2.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=839597&DL=3069,BMW,229000.0,19450.0,09-Apr-2019,10200.0,2018,1210.0,Auto,96736.0,23/10/2019,65475.0,89855.0,31001.0,3441.0,1998,1715.0,1.0,Stationwagon
https://www.sgcarmart.com/used_cars/info.php?ID=857222&DL=1441,Honda,76800.0,9690.0,22-Sep-2016,50000.0,2016,742.0,Auto,50926.0,23/10/2019,19474.0,19474.0,52503.0,2199.0,1597,1249.0,1.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=862302&DL=2277,Toyota,41800.0,8350.0,25-Nov-2009,,2009,1198.0,Auto,,23/10/2019,22003.0,22003.0,,1825.0,1987,1380.0,2.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=854189&DL=3626,Honda,26888.0,5950.0,30-Apr-2009,107000.0,2008,590.0,Auto,11833.0,23/10/2019,21203.0,21203.0,13088.0,1646.0,1339,1090.0,4.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=863416&DL=3210,Audi,66800.0,8630.0,25-Feb-2017,34000.0,2016,392.0,Auto,41374.0,23/10/2019,21253.0,6755.0,49430.0,2676.0,999,1165.0,2.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=848102&DL=2128,Honda,91800.0,8650.0,26-Jul-2019,,2019,682.0,Auto,37075.0,23/10/2019,23375.0,14725.0,26667.0,3557.0,1496,,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=841989&DL=2951,Toyota,78800.0,9620.0,28-Sep-2017,68600.0,2017,,Auto,41838.0,23/10/2019,28787.0,5000.0,48005.0,2589.0,1797,1440.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=862323&DL=1106,Mercedes-Benz,71999.0,11490.0,16-Apr-2015,82000.0,2014,740.0,Auto,55503.0,23/10/2019,25717.0,18004.0,76612.0,1978.0,1595,1420.0,2.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=858204&DL=2469,Mercedes-Benz,78800.0,7870.0,05-Oct-2009,113000.0,2007,974.0,Auto,,23/10/2019,34465.0,34465.0,,0.0,1796,1505.0,4.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=848845&DL=2303,Audi,109800.0,15240.0,18-Mar-2015,57465.0,2014,1194.0,Auto,78257.0,23/10/2019,44911.0,54876.0,68668.0,1947.0,1984,1830.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=848343&DL=3074,Toyota,84800.0,10070.0,28-Mar-2017,33509.0,2017,976.0,Auto,54049.0,23/10/2019,19955.0,19955.0,52600.0,2709.0,1798,1360.0,1.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=843123&DL=1277,Toyota,81888.0,9340.0,04-Jul-2017,43000.0,2017,976.0,Auto,51920.0,23/10/2019,19955.0,19955.0,48001.0,2795.0,1798,1355.0,1.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=855553&DL=2531,Kia,27800.0,5550.0,30-Sep-2009,129000.0,2009,738.0,Auto,,23/10/2019,11265.0,11265.0,,1825.0,1591,1251.0,2.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=857815&DL=1000,Honda,52000.0,5980.0,01-Dec-1992,,1992,1110.0,Manual,33220.0,23/10/2019,20462.0,30693.0,38214.0,3167.0,1595,,,Sports Car
https://www.sgcarmart.com/used_cars/info.php?ID=849960&DL=2975,BMW,85500.0,10170.0,14-Aug-2017,26587.0,2017,1182.0,Auto,45637.0,23/10/2019,25094.0,12132.0,46778.0,2826.0,1496,1350.0,1.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=854308&DL=1135,Honda,36800.0,7350.0,25-Sep-2009,,2009,978.0,Auto,,23/10/2019,21476.0,21476.0,,1825.0,1799,1360.0,2.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=862779&DL=3163,Kia,83800.0,7870.0,08-Apr-2019,17500.0,2018,738.0,Auto,38269.0,23/10/2019,18612.0,18612.0,25689.0,3440.0,1591,1287.0,1.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=829940&DL=1106,MINI,36999.0,12880.0,28-Jun-2011,,2011,742.0,Auto,25343.0,23/10/2019,30736.0,30736.0,50244.0,609.0,1598,1155.0,4.0,Sports Car
https://www.sgcarmart.com/used_cars/info.php?ID=825512&DL=3091,Nissan,61800.0,9190.0,20-Oct-2015,74988.0,2015,508.0,Auto,43630.0,23/10/2019,18413.0,13413.0,56001.0,1861.0,1197,1285.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=853405&DL=1386,Mercedes-Benz,93800.0,10110.0,25-Apr-2001,56000.0,2000,4047.0,Auto,29086.0,23/10/2019,109853.0,153795.0,31335.0,3383.0,3199,,2.0,Sports Car
https://www.sgcarmart.com/used_cars/info.php?ID=851838&DL=2650,Mitsubishi,89800.0,10360.0,30-Jun-2017,69800.0,2017,1636.0,Auto,53768.0,23/10/2019,20233.0,20327.0,50110.0,2801.0,2360,1625.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=856103&DL=3382,Toyota,60998.0,8200.0,18-Jan-2016,65118.0,2015,742.0,Auto,48582.0,23/10/2019,19589.0,19589.0,54301.0,2255.0,1598,1205.0,2.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=863214&DL=2007,Honda,72800.0,8520.0,23-Jun-2017,32000.0,2015,682.0,Auto,46879.0,23/10/2019,19972.0,14972.0,46489.0,2765.0,1496,1210.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=845493&DL=2473,Toyota,68800.0,8870.0,16-Jun-2016,50900.0,2015,742.0,Auto,46143.0,23/10/2019,19589.0,19589.0,47300.0,2403.0,1598,1205.0,1.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=858653&DL=2633,Honda,51800.0,8210.0,09-Jul-2015,26787.0,2015,684.0,Auto,42216.0,23/10/2019,14828.0,9828.0,61000.0,2070.0,1498,1046.0,1.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=859142&DL=1028,Kia,51500.0,5570.0,03-Jan-2018,19000.0,2017,238.0,Auto,43455.0,23/10/2019,11650.0,11650.0,42339.0,2980.0,1591,1295.0,1.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=845956&DL=2690,Kia,63800.0,7250.0,19-Oct-2017,19258.0,2017,738.0,Auto,42182.0,23/10/2019,11744.0,11744.0,41761.0,2590.0,1591,1295.0,1.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=862435&DL=2875,Nissan,63800.0,7590.0,19-Sep-2017,18000.0,2017,508.0,Auto,34121.0,23/10/2019,17527.0,7527.0,36001.0,2561.0,1197,1265.0,1.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=845743&DL=1240,BMW,72800.0,11290.0,28-May-2015,,2014,742.0,Auto,56432.0,23/10/2019,26620.0,19268.0,75002.0,2039.0,1598,1405.0,2.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=841260&DL=2792,Nissan,69800.0,8690.0,17-Jan-2017,41130.0,2016,508.0,Auto,46559.0,23/10/2019,18725.0,13725.0,50101.0,2619.0,1197,1285.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=857691&DL=3495,Toyota,27800.0,5670.0,16-Sep-2009,,2009,684.0,Auto,14452.0,23/10/2019,12717.0,12717.0,14743.0,1463.0,1497,1095.0,5.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=852084&DL=1135,Toyota,31800.0,6350.0,06-Oct-2009,,2009,742.0,Auto,,23/10/2019,17853.0,17853.0,,1825.0,1598,1195.0,3.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=856180&DL=2726,Honda,28388.0,6940.0,26-Nov-2008,,2008,750.0,Auto,12144.0,23/10/2019,14415.0,14415.0,14835.0,1492.0,1496,1190.0,2.0,Stationwagon
https://www.sgcarmart.com/used_cars/info.php?ID=850182&DL=3318,Suzuki,46800.0,5570.0,18-Mar-2008,140000.0,2008,810.0,Manual,33012.0,23/10/2019,12532.0,9995.0,39274.0,3043.0,1586,1090.0,4.0,Hatchback
https://www.sgcarmart.com/used_cars/info.php?ID=854612&DL=3049,Hyundai,62000.0,7190.0,11-Jul-2017,32000.0,2017,738.0,Auto,42800.0,23/10/2019,13023.0,13023.0,42801.0,2802.0,1591,1345.0,1.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=860835&DL=1032,Honda,68800.0,8580.0,11-Jan-2017,54321.0,2016,682.0,Auto,46411.0,23/10/2019,22598.0,13638.0,50101.0,2623.0,1496,1190.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=852126&DL=2303,Mazda,112800.0,10990.0,30-Aug-2018,7047.0,2018,1210.0,Auto,52006.0,23/10/2019,27785.0,30899.0,32551.0,2926.0,1998,1572.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=861021&DL=3074,Toyota,44800.0,13150.0,09-Nov-2011,107524.0,2011,1638.0,Auto,35978.0,23/10/2019,35783.0,35783.0,70890.0,736.0,2362,1845.0,1.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=844878&DL=2552,Nissan,66833.0,9330.0,07-Dec-2015,,2015,1210.0,Auto,51963.0,23/10/2019,19375.0,19375.0,61103.0,2223.0,1997,1379.0,2.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=831988&DL=2010,Mercedes-Benz,213988.0,19520.0,22-Mar-2019,62.0,2018,1202.0,Auto,76999.0,23/10/2019,48834.0,60368.0,33689.0,3411.0,1991,1760.0,1.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=818189&DL=1034,Mercedes-Benz,105800.0,14680.0,23-Oct-2015,45213.0,2015,1202.0,Auto,62435.0,23/10/2019,34509.0,35313.0,59889.0,1864.0,1991,1465.0,1.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=862760&DL=2015,Honda,66800.0,8430.0,06-Oct-2016,,2016,682.0,Auto,49575.0,23/10/2019,20928.0,16300.0,53694.0,2222.0,1496,1185.0,2.0,SUV
https://www.sgcarmart.com/used_cars/info.php?ID=850169&DL=1091,Toyota,33800.0,7010.0,19-Aug-2009,112000.0,2009,742.0,Auto,14150.0,23/10/2019,17853.0,16265.0,14664.0,1736.0,1598,1195.0,4.0,Mid-Sized Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=859654&DL=2397,Volvo,51800.0,10170.0,23-Apr-2013,87000.0,2013,742.0,Auto,42428.0,23/10/2019,32446.0,32425.0,61029.0,1245.0,1596,1470.0,3.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=824284&DL=1010,Honda,54800.0,5770.0,20-Apr-2009,135000.0,2008,978.0,Auto,33626.0,23/10/2019,26813.0,26813.0,35411.0,3442.0,1799,1370.0,4.0,MPV
https://www.sgcarmart.com/used_cars/info.php?ID=855456&DL=1354,BMW,133800.0,14850.0,31-Aug-2017,22339.0,2017,684.0,Auto,64974.0,23/10/2019,33748.0,34248.0,50001.0,2562.0,1499,1515.0,1.0,Sports Car
https://www.sgcarmart.com/used_cars/info.php?ID=862838&DL=3163,Audi,91000.0,11580.0,04-Jul-2016,50700.0,2016,624.0,Auto,58325.0,23/10/2019,32034.0,26848.0,57010.0,2430.0,1395,1450.0,2.0,Luxury Sedan
https://www.sgcarmart.com/used_cars/info.php?ID=841047&DL=1194,Honda,36800.0,7350.0,17-Jul-2009,,2008,978.0,Auto,,23/10/2019,22151.0,22151.0,,1825.0,1799,1350.0,2.0,MPV
